"","Link","Title","string","url","css_string"
"374","famotidine-2.html"," Famotidine ","famotidine-2","https://bnf.nice.org.uk/interaction/famotidine-2.html","#famotidine-2 .interactant span"
"375","fampridine-2.html"," Fampridine ","fampridine-2","https://bnf.nice.org.uk/interaction/fampridine-2.html","#fampridine-2 .interactant span"
"376","febuxostat-2.html"," Febuxostat ","febuxostat-2","https://bnf.nice.org.uk/interaction/febuxostat-2.html","#febuxostat-2 .interactant span"
"377","felbinac-2.html"," Felbinac ","felbinac-2","https://bnf.nice.org.uk/interaction/felbinac-2.html","#felbinac-2 .interactant span"
"378","felodipine-2.html"," Felodipine ","felodipine-2","https://bnf.nice.org.uk/interaction/felodipine-2.html","#felodipine-2 .interactant span"
"379","fenofibrate-2.html"," Fenofibrate ","fenofibrate-2","https://bnf.nice.org.uk/interaction/fenofibrate-2.html","#fenofibrate-2 .interactant span"
"380","fenoprofen-2.html"," Fenoprofen ","fenoprofen-2","https://bnf.nice.org.uk/interaction/fenoprofen-2.html","#fenoprofen-2 .interactant span"
"381","fentanyl-2.html"," Fentanyl ","fentanyl-2","https://bnf.nice.org.uk/interaction/fentanyl-2.html","#fentanyl-2 .interactant span"
"382","ferric-carboxymaltose-2.html"," Ferric carboxymaltose ","ferric-carboxymaltose-2","https://bnf.nice.org.uk/interaction/ferric-carboxymaltose-2.html","#ferric-carboxymaltose-2 .interactant span"
"383","ferric-maltol-2.html"," Ferric maltol ","ferric-maltol-2","https://bnf.nice.org.uk/interaction/ferric-maltol-2.html","#ferric-maltol-2 .interactant span"
"384","ferrous-fumarate-2.html"," Ferrous fumarate ","ferrous-fumarate-2","https://bnf.nice.org.uk/interaction/ferrous-fumarate-2.html","#ferrous-fumarate-2 .interactant span"
"385","ferrous-gluconate-2.html"," Ferrous gluconate ","ferrous-gluconate-2","https://bnf.nice.org.uk/interaction/ferrous-gluconate-2.html","#ferrous-gluconate-2 .interactant span"
"386","ferrous-sulfate-2.html"," Ferrous sulfate ","ferrous-sulfate-2","https://bnf.nice.org.uk/interaction/ferrous-sulfate-2.html","#ferrous-sulfate-2 .interactant span"
"387","fesoterodine.html"," Fesoterodine ","fesoterodine","https://bnf.nice.org.uk/interaction/fesoterodine.html","#fesoterodine .interactant span"
"388","fexofenadine.html"," Fexofenadine ","fexofenadine","https://bnf.nice.org.uk/interaction/fexofenadine.html","#fexofenadine .interactant span"
"389","fidaxomicin-2.html"," Fidaxomicin ","fidaxomicin-2","https://bnf.nice.org.uk/interaction/fidaxomicin-2.html","#fidaxomicin-2 .interactant span"
"390","fingolimod-2.html"," Fingolimod ","fingolimod-2","https://bnf.nice.org.uk/interaction/fingolimod-2.html","#fingolimod-2 .interactant span"
"391","flavoxate.html"," Flavoxate ","flavoxate","https://bnf.nice.org.uk/interaction/flavoxate.html","#flavoxate .interactant span"
"392","flecainide.html"," Flecainide ","flecainide","https://bnf.nice.org.uk/interaction/flecainide.html","#flecainide .interactant span"
"393","flucloxacillin-2.html"," Flucloxacillin ","flucloxacillin-2","https://bnf.nice.org.uk/interaction/flucloxacillin-2.html","#flucloxacillin-2 .interactant span"
"394","fluconazole-2.html"," Fluconazole ","fluconazole-2","https://bnf.nice.org.uk/interaction/fluconazole-2.html","#fluconazole-2 .interactant span"
"395","flucytosine-2.html"," Flucytosine ","flucytosine-2","https://bnf.nice.org.uk/interaction/flucytosine-2.html","#flucytosine-2 .interactant span"
"396","fludarabine.html"," Fludarabine ","fludarabine","https://bnf.nice.org.uk/interaction/fludarabine.html","#fludarabine .interactant span"
"397","fludrocortisone.html"," Fludrocortisone ","fludrocortisone","https://bnf.nice.org.uk/interaction/fludrocortisone.html","#fludrocortisone .interactant span"
"398","fluorouracil-2.html"," Fluorouracil ","fluorouracil-2","https://bnf.nice.org.uk/interaction/fluorouracil-2.html","#fluorouracil-2 .interactant span"
"399","fluoxetine-2.html"," Fluoxetine ","fluoxetine-2","https://bnf.nice.org.uk/interaction/fluoxetine-2.html","#fluoxetine-2 .interactant span"
"400","flupentixol-2.html"," Flupentixol ","flupentixol-2","https://bnf.nice.org.uk/interaction/flupentixol-2.html","#flupentixol-2 .interactant span"
"401","fluphenazine.html"," Fluphenazine ","fluphenazine","https://bnf.nice.org.uk/interaction/fluphenazine.html","#fluphenazine .interactant span"
"402","flurazepam-2.html"," Flurazepam ","flurazepam-2","https://bnf.nice.org.uk/interaction/flurazepam-2.html","#flurazepam-2 .interactant span"
"403","flurbiprofen-2.html"," Flurbiprofen ","flurbiprofen-2","https://bnf.nice.org.uk/interaction/flurbiprofen-2.html","#flurbiprofen-2 .interactant span"
"404","fluticasone-2.html"," Fluticasone ","fluticasone-2","https://bnf.nice.org.uk/interaction/fluticasone-2.html","#fluticasone-2 .interactant span"
"405","fluvastatin-2.html"," Fluvastatin ","fluvastatin-2","https://bnf.nice.org.uk/interaction/fluvastatin-2.html","#fluvastatin-2 .interactant span"
"406","fluvoxamine.html"," Fluvoxamine ","fluvoxamine","https://bnf.nice.org.uk/interaction/fluvoxamine.html","#fluvoxamine .interactant span"
"407","folic-acid-2.html"," Folic acid ","folic-acid-2","https://bnf.nice.org.uk/interaction/folic-acid-2.html","#folic-acid-2 .interactant span"
"408","folinic-acid-2.html"," Folinic acid ","folinic-acid-2","https://bnf.nice.org.uk/interaction/folinic-acid-2.html","#folinic-acid-2 .interactant span"
"409","fondaparinux.html"," Fondaparinux ","fondaparinux","https://bnf.nice.org.uk/interaction/fondaparinux.html","#fondaparinux .interactant span"
"410","formoterol.html"," Formoterol ","formoterol","https://bnf.nice.org.uk/interaction/formoterol.html","#formoterol .interactant span"
"411","fosamprenavir-2.html"," Fosamprenavir ","fosamprenavir-2","https://bnf.nice.org.uk/interaction/fosamprenavir-2.html","#fosamprenavir-2 .interactant span"
"412","fosaprepitant-2.html"," Fosaprepitant ","fosaprepitant-2","https://bnf.nice.org.uk/interaction/fosaprepitant-2.html","#fosaprepitant-2 .interactant span"
"413","foscarnet.html"," Foscarnet ","foscarnet","https://bnf.nice.org.uk/interaction/foscarnet.html","#foscarnet .interactant span"
"414","fosinopril.html"," Fosinopril ","fosinopril","https://bnf.nice.org.uk/interaction/fosinopril.html","#fosinopril .interactant span"
"415","fosphenytoin.html"," Fosphenytoin ","fosphenytoin","https://bnf.nice.org.uk/interaction/fosphenytoin.html","#fosphenytoin .interactant span"
"416","frovatriptan-2.html"," Frovatriptan ","frovatriptan-2","https://bnf.nice.org.uk/interaction/frovatriptan-2.html","#frovatriptan-2 .interactant span"
"417","fulvestrant-2.html"," Fulvestrant ","fulvestrant-2","https://bnf.nice.org.uk/interaction/fulvestrant-2.html","#fulvestrant-2 .interactant span"
"418","furosemide-2.html"," Furosemide ","furosemide-2","https://bnf.nice.org.uk/interaction/furosemide-2.html","#furosemide-2 .interactant span"
"419","fusidic-acid-2.html"," Fusidic acid ","fusidic-acid-2","https://bnf.nice.org.uk/interaction/fusidic-acid-2.html","#fusidic-acid-2 .interactant span"
"420","gabapentin-2.html"," Gabapentin ","gabapentin-2","https://bnf.nice.org.uk/interaction/gabapentin-2.html","#gabapentin-2 .interactant span"
"421","galantamine-2.html"," Galantamine ","galantamine-2","https://bnf.nice.org.uk/interaction/galantamine-2.html","#galantamine-2 .interactant span"
"422","ganciclovir-2.html"," Ganciclovir ","ganciclovir-2","https://bnf.nice.org.uk/interaction/ganciclovir-2.html","#ganciclovir-2 .interactant span"
"423","gefitinib-2.html"," Gefitinib ","gefitinib-2","https://bnf.nice.org.uk/interaction/gefitinib-2.html","#gefitinib-2 .interactant span"
"424","gemcitabine-2.html"," Gemcitabine ","gemcitabine-2","https://bnf.nice.org.uk/interaction/gemcitabine-2.html","#gemcitabine-2 .interactant span"
"425","gemfibrozil-2.html"," Gemfibrozil ","gemfibrozil-2","https://bnf.nice.org.uk/interaction/gemfibrozil-2.html","#gemfibrozil-2 .interactant span"
"426","gentamicin-2.html"," Gentamicin ","gentamicin-2","https://bnf.nice.org.uk/interaction/gentamicin-2.html","#gentamicin-2 .interactant span"
"427","glecaprevir.html"," Glecaprevir ","glecaprevir","https://bnf.nice.org.uk/interaction/glecaprevir.html","#glecaprevir .interactant span"
"428","glibenclamide-2.html"," Glibenclamide ","glibenclamide-2","https://bnf.nice.org.uk/interaction/glibenclamide-2.html","#glibenclamide-2 .interactant span"
"429","gliclazide-2.html"," Gliclazide ","gliclazide-2","https://bnf.nice.org.uk/interaction/gliclazide-2.html","#gliclazide-2 .interactant span"
"430","glimepiride-2.html"," Glimepiride ","glimepiride-2","https://bnf.nice.org.uk/interaction/glimepiride-2.html","#glimepiride-2 .interactant span"
"431","glipizide-2.html"," Glipizide ","glipizide-2","https://bnf.nice.org.uk/interaction/glipizide-2.html","#glipizide-2 .interactant span"
"432","glucagon-2.html"," Glucagon ","glucagon-2","https://bnf.nice.org.uk/interaction/glucagon-2.html","#glucagon-2 .interactant span"
"433","glucosamine-2.html"," Glucosamine ","glucosamine-2","https://bnf.nice.org.uk/interaction/glucosamine-2.html","#glucosamine-2 .interactant span"
"434","glucose-2.html"," Glucose ","glucose-2","https://bnf.nice.org.uk/interaction/glucose-2.html","#glucose-2 .interactant span"
"435","glycerol-phenylbutyrate-2.html"," Glycerol phenylbutyrate ","glycerol-phenylbutyrate-2","https://bnf.nice.org.uk/interaction/glycerol-phenylbutyrate-2.html","#glycerol-phenylbutyrate-2 .interactant span"
"436","glyceryl-trinitrate-2.html"," Glyceryl trinitrate ","glyceryl-trinitrate-2","https://bnf.nice.org.uk/interaction/glyceryl-trinitrate-2.html","#glyceryl-trinitrate-2 .interactant span"
"437","glycopyrronium.html"," Glycopyrronium ","glycopyrronium","https://bnf.nice.org.uk/interaction/glycopyrronium.html","#glycopyrronium .interactant span"
"438","golimumab-2.html"," Golimumab ","golimumab-2","https://bnf.nice.org.uk/interaction/golimumab-2.html","#golimumab-2 .interactant span"
"439","granisetron-2.html"," Granisetron ","granisetron-2","https://bnf.nice.org.uk/interaction/granisetron-2.html","#granisetron-2 .interactant span"
"440","grapefruit-juice-2.html"," Grapefruit juice ","grapefruit-juice-2","https://bnf.nice.org.uk/interaction/grapefruit-juice-2.html","#grapefruit-juice-2 .interactant span"
"441","grazoprevir.html"," Grazoprevir ","grazoprevir","https://bnf.nice.org.uk/interaction/grazoprevir.html","#grazoprevir .interactant span"
"442","griseofulvin-2.html"," Griseofulvin ","griseofulvin-2","https://bnf.nice.org.uk/interaction/griseofulvin-2.html","#griseofulvin-2 .interactant span"
"443","guanethidine.html"," Guanethidine ","guanethidine","https://bnf.nice.org.uk/interaction/guanethidine.html","#guanethidine .interactant span"
"444","guanfacine-2.html"," Guanfacine ","guanfacine-2","https://bnf.nice.org.uk/interaction/guanfacine-2.html","#guanfacine-2 .interactant span"
"445","haloperidol-2.html"," Haloperidol ","haloperidol-2","https://bnf.nice.org.uk/interaction/haloperidol-2.html","#haloperidol-2 .interactant span"
"446","heparin-unfractionated-2.html"," Heparin (unfractionated) ","heparin-unfractionated-2","https://bnf.nice.org.uk/interaction/heparin-unfractionated-2.html","#heparin-unfractionated-2 .interactant span"
"447","histamine.html"," Histamine ","histamine","https://bnf.nice.org.uk/interaction/histamine.html","#histamine .interactant span"
"448","homatropine.html"," Homatropine ","homatropine","https://bnf.nice.org.uk/interaction/homatropine.html","#homatropine .interactant span"
"449","hormone-replacement-therapy.html"," Hormone replacement therapy ","hormone-replacement-therapy","https://bnf.nice.org.uk/interaction/hormone-replacement-therapy.html","#hormone-replacement-therapy .interactant span"
"450","hydralazine.html"," Hydralazine ","hydralazine","https://bnf.nice.org.uk/interaction/hydralazine.html","#hydralazine .interactant span"
"451","hydrochlorothiazide-2.html"," Hydrochlorothiazide ","hydrochlorothiazide-2","https://bnf.nice.org.uk/interaction/hydrochlorothiazide-2.html","#hydrochlorothiazide-2 .interactant span"
"452","hydrocortisone-2.html"," Hydrocortisone ","hydrocortisone-2","https://bnf.nice.org.uk/interaction/hydrocortisone-2.html","#hydrocortisone-2 .interactant span"
"453","hydroflumethiazide.html"," Hydroflumethiazide ","hydroflumethiazide","https://bnf.nice.org.uk/interaction/hydroflumethiazide.html","#hydroflumethiazide .interactant span"
"454","hydromorphone.html"," Hydromorphone ","hydromorphone","https://bnf.nice.org.uk/interaction/hydromorphone.html","#hydromorphone .interactant span"
"455","hydroxycarbamide-2.html"," Hydroxycarbamide ","hydroxycarbamide-2","https://bnf.nice.org.uk/interaction/hydroxycarbamide-2.html","#hydroxycarbamide-2 .interactant span"
"456","hydroxychloroquine.html"," Hydroxychloroquine ","hydroxychloroquine","https://bnf.nice.org.uk/interaction/hydroxychloroquine.html","#hydroxychloroquine .interactant span"
"457","hydroxyzine.html"," Hydroxyzine ","hydroxyzine","https://bnf.nice.org.uk/interaction/hydroxyzine.html","#hydroxyzine .interactant span"
"458","hyoscine.html"," Hyoscine ","hyoscine","https://bnf.nice.org.uk/interaction/hyoscine.html","#hyoscine .interactant span"
"459","ibandronic-acid-2.html"," Ibandronic acid ","ibandronic-acid-2","https://bnf.nice.org.uk/interaction/ibandronic-acid-2.html","#ibandronic-acid-2 .interactant span"
"460","ibrutinib-2.html"," Ibrutinib ","ibrutinib-2","https://bnf.nice.org.uk/interaction/ibrutinib-2.html","#ibrutinib-2 .interactant span"
"461","ibuprofen-2.html"," Ibuprofen ","ibuprofen-2","https://bnf.nice.org.uk/interaction/ibuprofen-2.html","#ibuprofen-2 .interactant span"
"462","icatibant-2.html"," Icatibant ","icatibant-2","https://bnf.nice.org.uk/interaction/icatibant-2.html","#icatibant-2 .interactant span"
"463","idarubicin.html"," Idarubicin ","idarubicin","https://bnf.nice.org.uk/interaction/idarubicin.html","#idarubicin .interactant span"
"464","idarucizumab-2.html"," Idarucizumab ","idarucizumab-2","https://bnf.nice.org.uk/interaction/idarucizumab-2.html","#idarucizumab-2 .interactant span"
"465","idelalisib-2.html"," Idelalisib ","idelalisib-2","https://bnf.nice.org.uk/interaction/idelalisib-2.html","#idelalisib-2 .interactant span"
"466","ifosfamide-2.html"," Ifosfamide ","ifosfamide-2","https://bnf.nice.org.uk/interaction/ifosfamide-2.html","#ifosfamide-2 .interactant span"
"467","iloprost-2.html"," Iloprost ","iloprost-2","https://bnf.nice.org.uk/interaction/iloprost-2.html","#iloprost-2 .interactant span"
"468","imatinib-2.html"," Imatinib ","imatinib-2","https://bnf.nice.org.uk/interaction/imatinib-2.html","#imatinib-2 .interactant span"
"469","imidapril.html"," Imidapril ","imidapril","https://bnf.nice.org.uk/interaction/imidapril.html","#imidapril .interactant span"
"470","imipenem.html"," Imipenem ","imipenem","https://bnf.nice.org.uk/interaction/imipenem.html","#imipenem .interactant span"
"471","imipramine.html"," Imipramine ","imipramine","https://bnf.nice.org.uk/interaction/imipramine.html","#imipramine .interactant span"
"472","indacaterol-2.html"," Indacaterol ","indacaterol-2","https://bnf.nice.org.uk/interaction/indacaterol-2.html","#indacaterol-2 .interactant span"
"473","indapamide-2.html"," Indapamide ","indapamide-2","https://bnf.nice.org.uk/interaction/indapamide-2.html","#indapamide-2 .interactant span"
"474","indometacin-2.html"," Indometacin ","indometacin-2","https://bnf.nice.org.uk/interaction/indometacin-2.html","#indometacin-2 .interactant span"
"475","indoramin-2.html"," Indoramin ","indoramin-2","https://bnf.nice.org.uk/interaction/indoramin-2.html","#indoramin-2 .interactant span"
"476","infliximab-2.html"," Infliximab ","infliximab-2","https://bnf.nice.org.uk/interaction/infliximab-2.html","#infliximab-2 .interactant span"
"477","influenza-vaccine-live.html"," Influenza vaccine (live) ","influenza-vaccine-live","https://bnf.nice.org.uk/interaction/influenza-vaccine-live.html","#influenza-vaccine-live .interactant span"
"478","inotuzumab-ozogamicin-2.html"," Inotuzumab ozogamicin ","inotuzumab-ozogamicin-2","https://bnf.nice.org.uk/interaction/inotuzumab-ozogamicin-2.html","#inotuzumab-ozogamicin-2 .interactant span"
"479","insulins.html"," Insulins ","insulins","https://bnf.nice.org.uk/interaction/insulins.html","#insulins .interactant span"
"480","interferon-alfa-2.html"," Interferon alfa ","interferon-alfa-2","https://bnf.nice.org.uk/interaction/interferon-alfa-2.html","#interferon-alfa-2 .interactant span"
"481","interferon-beta-2.html"," Interferon beta ","interferon-beta-2","https://bnf.nice.org.uk/interaction/interferon-beta-2.html","#interferon-beta-2 .interactant span"
"482","ipilimumab-2.html"," Ipilimumab ","ipilimumab-2","https://bnf.nice.org.uk/interaction/ipilimumab-2.html","#ipilimumab-2 .interactant span"
"483","ipratropium.html"," Ipratropium ","ipratropium","https://bnf.nice.org.uk/interaction/ipratropium.html","#ipratropium .interactant span"
"484","irbesartan-2.html"," Irbesartan ","irbesartan-2","https://bnf.nice.org.uk/interaction/irbesartan-2.html","#irbesartan-2 .interactant span"
"485","irinotecan.html"," Irinotecan ","irinotecan","https://bnf.nice.org.uk/interaction/irinotecan.html","#irinotecan .interactant span"
"486","iron-dextran-2.html"," Iron dextran ","iron-dextran-2","https://bnf.nice.org.uk/interaction/iron-dextran-2.html","#iron-dextran-2 .interactant span"
"487","iron-isomaltoside-1000-2.html"," Iron isomaltoside 1000 ","iron-isomaltoside-1000-2","https://bnf.nice.org.uk/interaction/iron-isomaltoside-1000-2.html","#iron-isomaltoside-1000-2 .interactant span"
"488","iron-sucrose-2.html"," Iron sucrose ","iron-sucrose-2","https://bnf.nice.org.uk/interaction/iron-sucrose-2.html","#iron-sucrose-2 .interactant span"
"489","isavuconazole-2.html"," Isavuconazole ","isavuconazole-2","https://bnf.nice.org.uk/interaction/isavuconazole-2.html","#isavuconazole-2 .interactant span"
"490","isocarboxazid-2.html"," Isocarboxazid ","isocarboxazid-2","https://bnf.nice.org.uk/interaction/isocarboxazid-2.html","#isocarboxazid-2 .interactant span"
"491","isoflurane-2.html"," Isoflurane ","isoflurane-2","https://bnf.nice.org.uk/interaction/isoflurane-2.html","#isoflurane-2 .interactant span"
"492","isomethepene.html"," Isomethepene ","isomethepene","https://bnf.nice.org.uk/interaction/isomethepene.html","#isomethepene .interactant span"
"493","isoniazid-2.html"," Isoniazid ","isoniazid-2","https://bnf.nice.org.uk/interaction/isoniazid-2.html","#isoniazid-2 .interactant span"
"494","isosorbide-dinitrate-2.html"," Isosorbide dinitrate ","isosorbide-dinitrate-2","https://bnf.nice.org.uk/interaction/isosorbide-dinitrate-2.html","#isosorbide-dinitrate-2 .interactant span"
"495","isosorbide-mononitrate-2.html"," Isosorbide mononitrate ","isosorbide-mononitrate-2","https://bnf.nice.org.uk/interaction/isosorbide-mononitrate-2.html","#isosorbide-mononitrate-2 .interactant span"
"496","isotretinoin-2.html"," Isotretinoin ","isotretinoin-2","https://bnf.nice.org.uk/interaction/isotretinoin-2.html","#isotretinoin-2 .interactant span"
"497","isradipine-2.html"," Isradipine ","isradipine-2","https://bnf.nice.org.uk/interaction/isradipine-2.html","#isradipine-2 .interactant span"
"498","itraconazole-2.html"," Itraconazole ","itraconazole-2","https://bnf.nice.org.uk/interaction/itraconazole-2.html","#itraconazole-2 .interactant span"
"499","ivabradine-2.html"," Ivabradine ","ivabradine-2","https://bnf.nice.org.uk/interaction/ivabradine-2.html","#ivabradine-2 .interactant span"
"500","ivacaftor-2.html"," Ivacaftor ","ivacaftor-2","https://bnf.nice.org.uk/interaction/ivacaftor-2.html","#ivacaftor-2 .interactant span"
"501","ivermectin-2.html"," Ivermectin ","ivermectin-2","https://bnf.nice.org.uk/interaction/ivermectin-2.html","#ivermectin-2 .interactant span"
"502","ixazomib-2.html"," Ixazomib ","ixazomib-2","https://bnf.nice.org.uk/interaction/ixazomib-2.html","#ixazomib-2 .interactant span"
"503","ixekizumab-2.html"," Ixekizumab ","ixekizumab-2","https://bnf.nice.org.uk/interaction/ixekizumab-2.html","#ixekizumab-2 .interactant span"
"504","kaolin-2.html"," Kaolin ","kaolin-2","https://bnf.nice.org.uk/interaction/kaolin-2.html","#kaolin-2 .interactant span"
"505","ketamine-2.html"," Ketamine ","ketamine-2","https://bnf.nice.org.uk/interaction/ketamine-2.html","#ketamine-2 .interactant span"
"506","ketoconazole-2.html"," Ketoconazole ","ketoconazole-2","https://bnf.nice.org.uk/interaction/ketoconazole-2.html","#ketoconazole-2 .interactant span"
"507","ketoprofen-2.html"," Ketoprofen ","ketoprofen-2","https://bnf.nice.org.uk/interaction/ketoprofen-2.html","#ketoprofen-2 .interactant span"
"508","ketorolac.html"," Ketorolac ","ketorolac","https://bnf.nice.org.uk/interaction/ketorolac.html","#ketorolac .interactant span"
"509","ketotifen-2.html"," Ketotifen ","ketotifen-2","https://bnf.nice.org.uk/interaction/ketotifen-2.html","#ketotifen-2 .interactant span"
"510","labetalol.html"," Labetalol ","labetalol","https://bnf.nice.org.uk/interaction/labetalol.html","#labetalol .interactant span"
"511","lacidipine-2.html"," Lacidipine ","lacidipine-2","https://bnf.nice.org.uk/interaction/lacidipine-2.html","#lacidipine-2 .interactant span"
"512","lamivudine-2.html"," Lamivudine ","lamivudine-2","https://bnf.nice.org.uk/interaction/lamivudine-2.html","#lamivudine-2 .interactant span"
"513","lamotrigine-2.html"," Lamotrigine ","lamotrigine-2","https://bnf.nice.org.uk/interaction/lamotrigine-2.html","#lamotrigine-2 .interactant span"
"514","lanreotide-2.html"," Lanreotide ","lanreotide-2","https://bnf.nice.org.uk/interaction/lanreotide-2.html","#lanreotide-2 .interactant span"
"515","lansoprazole-2.html"," Lansoprazole ","lansoprazole-2","https://bnf.nice.org.uk/interaction/lansoprazole-2.html","#lansoprazole-2 .interactant span"
"516","lanthanum-2.html"," Lanthanum ","lanthanum-2","https://bnf.nice.org.uk/interaction/lanthanum-2.html","#lanthanum-2 .interactant span"
"517","lapatinib-2.html"," Lapatinib ","lapatinib-2","https://bnf.nice.org.uk/interaction/lapatinib-2.html","#lapatinib-2 .interactant span"
"518","laronidase-2.html"," Laronidase ","laronidase-2","https://bnf.nice.org.uk/interaction/laronidase-2.html","#laronidase-2 .interactant span"
"519","ledipasvir.html"," Ledipasvir ","ledipasvir","https://bnf.nice.org.uk/interaction/ledipasvir.html","#ledipasvir .interactant span"
"520","leflunomide-2.html"," Leflunomide ","leflunomide-2","https://bnf.nice.org.uk/interaction/leflunomide-2.html","#leflunomide-2 .interactant span"
"521","lenalidomide-2.html"," Lenalidomide ","lenalidomide-2","https://bnf.nice.org.uk/interaction/lenalidomide-2.html","#lenalidomide-2 .interactant span"
"522","lercanidipine.html"," Lercanidipine ","lercanidipine","https://bnf.nice.org.uk/interaction/lercanidipine.html","#lercanidipine .interactant span"
"523","levamisole-2.html"," Levamisole ","levamisole-2","https://bnf.nice.org.uk/interaction/levamisole-2.html","#levamisole-2 .interactant span"
"524","levetiracetam-2.html"," Levetiracetam ","levetiracetam-2","https://bnf.nice.org.uk/interaction/levetiracetam-2.html","#levetiracetam-2 .interactant span"
"525","levobunolol.html"," Levobunolol ","levobunolol","https://bnf.nice.org.uk/interaction/levobunolol.html","#levobunolol .interactant span"
"526","levobupivacaine-2.html"," Levobupivacaine ","levobupivacaine-2","https://bnf.nice.org.uk/interaction/levobupivacaine-2.html","#levobupivacaine-2 .interactant span"
"527","levocetirizine.html"," Levocetirizine ","levocetirizine","https://bnf.nice.org.uk/interaction/levocetirizine.html","#levocetirizine .interactant span"
"528","levodopa.html"," Levodopa ","levodopa","https://bnf.nice.org.uk/interaction/levodopa.html","#levodopa .interactant span"
"529","levofloxacin-2.html"," Levofloxacin ","levofloxacin-2","https://bnf.nice.org.uk/interaction/levofloxacin-2.html","#levofloxacin-2 .interactant span"
"530","levofolinic-acid-2.html"," Levofolinic acid ","levofolinic-acid-2","https://bnf.nice.org.uk/interaction/levofolinic-acid-2.html","#levofolinic-acid-2 .interactant span"
"531","levomepromazine-2.html"," Levomepromazine ","levomepromazine-2","https://bnf.nice.org.uk/interaction/levomepromazine-2.html","#levomepromazine-2 .interactant span"
"532","levonorgestrel-2.html"," Levonorgestrel ","levonorgestrel-2","https://bnf.nice.org.uk/interaction/levonorgestrel-2.html","#levonorgestrel-2 .interactant span"
"533","levothyroxine.html"," Levothyroxine ","levothyroxine","https://bnf.nice.org.uk/interaction/levothyroxine.html","#levothyroxine .interactant span"
"534","lidocaine.html"," Lidocaine ","lidocaine","https://bnf.nice.org.uk/interaction/lidocaine.html","#lidocaine .interactant span"
"535","linagliptin-2.html"," Linagliptin ","linagliptin-2","https://bnf.nice.org.uk/interaction/linagliptin-2.html","#linagliptin-2 .interactant span"
"536","linezolid-2.html"," Linezolid ","linezolid-2","https://bnf.nice.org.uk/interaction/linezolid-2.html","#linezolid-2 .interactant span"
"537","liothyronine.html"," Liothyronine ","liothyronine","https://bnf.nice.org.uk/interaction/liothyronine.html","#liothyronine .interactant span"
"538","liraglutide-2.html"," Liraglutide ","liraglutide-2","https://bnf.nice.org.uk/interaction/liraglutide-2.html","#liraglutide-2 .interactant span"
"539","lisdexamfetamine.html"," Lisdexamfetamine ","lisdexamfetamine","https://bnf.nice.org.uk/interaction/lisdexamfetamine.html","#lisdexamfetamine .interactant span"
"540","lisinopril-2.html"," Lisinopril ","lisinopril-2","https://bnf.nice.org.uk/interaction/lisinopril-2.html","#lisinopril-2 .interactant span"
"541","lithium.html"," Lithium ","lithium","https://bnf.nice.org.uk/interaction/lithium.html","#lithium .interactant span"
"542","lixisenatide-2.html"," Lixisenatide ","lixisenatide-2","https://bnf.nice.org.uk/interaction/lixisenatide-2.html","#lixisenatide-2 .interactant span"
"543","lofepramine-2.html"," Lofepramine ","lofepramine-2","https://bnf.nice.org.uk/interaction/lofepramine-2.html","#lofepramine-2 .interactant span"
"544","lofexidine.html"," Lofexidine ","lofexidine","https://bnf.nice.org.uk/interaction/lofexidine.html","#lofexidine .interactant span"
"545","lomitapide-2.html"," Lomitapide ","lomitapide-2","https://bnf.nice.org.uk/interaction/lomitapide-2.html","#lomitapide-2 .interactant span"
"546","lomustine-2.html"," Lomustine ","lomustine-2","https://bnf.nice.org.uk/interaction/lomustine-2.html","#lomustine-2 .interactant span"
"547","loperamide.html"," Loperamide ","loperamide","https://bnf.nice.org.uk/interaction/loperamide.html","#loperamide .interactant span"
"548","lopinavir.html"," Lopinavir ","lopinavir","https://bnf.nice.org.uk/interaction/lopinavir.html","#lopinavir .interactant span"
"549","loprazolam-2.html"," Loprazolam ","loprazolam-2","https://bnf.nice.org.uk/interaction/loprazolam-2.html","#loprazolam-2 .interactant span"
"550","loratadine-2.html"," Loratadine ","loratadine-2","https://bnf.nice.org.uk/interaction/loratadine-2.html","#loratadine-2 .interactant span"
"551","lorazepam-2.html"," Lorazepam ","lorazepam-2","https://bnf.nice.org.uk/interaction/lorazepam-2.html","#lorazepam-2 .interactant span"
"552","lormetazepam-2.html"," Lormetazepam ","lormetazepam-2","https://bnf.nice.org.uk/interaction/lormetazepam-2.html","#lormetazepam-2 .interactant span"
"553","losartan.html"," Losartan ","losartan","https://bnf.nice.org.uk/interaction/losartan.html","#losartan .interactant span"
"554","loxapine-2.html"," Loxapine ","loxapine-2","https://bnf.nice.org.uk/interaction/loxapine-2.html","#loxapine-2 .interactant span"
"555","lumacaftor.html"," Lumacaftor ","lumacaftor","https://bnf.nice.org.uk/interaction/lumacaftor.html","#lumacaftor .interactant span"
"556","lurasidone.html"," Lurasidone ","lurasidone","https://bnf.nice.org.uk/interaction/lurasidone.html","#lurasidone .interactant span"
"557","lymecycline-2.html"," Lymecycline ","lymecycline-2","https://bnf.nice.org.uk/interaction/lymecycline-2.html","#lymecycline-2 .interactant span"
"558","macitentan-2.html"," Macitentan ","macitentan-2","https://bnf.nice.org.uk/interaction/macitentan-2.html","#macitentan-2 .interactant span"
"559","magnesium.html"," Magnesium ","magnesium","https://bnf.nice.org.uk/interaction/magnesium.html","#magnesium .interactant span"
